,locus_tag,product,5GB1_vial_wLa_TR3,5GB1_vial_woLa_TR2
3758,MBURv2_210111,Inositol monophosphatase,49.0,49.0
3759,MBURv2_210112,putative TonB-dependent receptor,35.0,23.0
3760,MBURv2_210113,conserved exported protein of unknown function,13.0,16.0
3761,MBURv2_210114,putative BarA,29.0,22.0
3762,MBURv2_210115,putative Response regulator receiver modulated diguanylate cyclase/phosphodiesterase with PAS/PAC sensor(S),37.0,27.0
3763,MBURv2_210116,Invasion gene expression up-regulator SirB,431.0,329.0
3764,MBURv2_210117,conserved protein of unknown function,87.0,42.0
3765,MBURv2_210118,LexA repressor,52.0,47.0
3766,MBURv2_210119,Hippurate hydrolase,64.0,61.0
3767,MBURv2_210120,GTP cyclohydrolase-2 (modular protein),99.0,103.0
3768,MBURv2_210121,protein of unknown function,122.0,95.0
3769,MBURv2_210122,putative heat shock protein,137.0,145.0
3770,MBURv2_210123,putative phosphatidylethanolamine N-methyltransferase (PmtA),140.0,136.0
3771,MBURv2_210124,glutamate-1-semialdehyde aminotransferase (aminomutase),106.0,110.0
3772,MBURv2_210125,conserved protein of unknown function,218.0,102.0
3773,MBURv2_210126,putative chorismate--pyruvate lyase,67.0,57.0
3774,MBURv2_210127,ATP-dependent DNA helicase,38.0,35.0
3775,MBURv2_210128,conserved hypothetical protein,101.0,80.0
3776,MBURv2_210129,"bifunctional (p)ppGpp synthetase II and guanosine-3',5'-bis pyrophosphate 3'-pyrophosphohydrolase",192.0,151.0
3777,MBURv2_210130,DNA-directed RNA polymerase subunit omega,248.0,289.0
3778,MBURv2_210131,phosphoglycerate kinase,212.0,214.0
3779,MBURv2_210132,2-octaprenylphenol hydroxylase,57.0,59.0
3780,MBURv2_210133,Sterol-binding domain protein,42.0,51.0
3781,MBURv2_210134,"bifunctional 2-octaprenyl-6-methoxy-1,4-benzoquinone methylase and S-adenosylmethionine:2-DMK methyltransferase",93.0,126.0
3782,MBURv2_210135,conserved protein of unknown function,229.0,233.0
3783,MBURv2_210136,molecular chaperone and ATPase component of HslUV protease,193.0,188.0
3784,MBURv2_210137,peptidase component of the HslUV protease,272.0,294.0
3785,MBURv2_210138,protein of unknown function,99.0,52.0
3786,MBURv2_210142,protein of unknown function,108.0,90.0
3787,MBURv2_210143,UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase,300.0,310.0
3788,MBURv2_210144,Transcription elongation factor GreB,194.0,143.0
3789,MBURv2_210145,FKBP-type peptidyl-prolyl cis-trans isomerase,515.0,589.0
3790,MBURv2_210146,conserved exported protein of unknown function,369.0,325.0
3791,MBURv2_210147,protein of unknown function,446.0,342.0
3792,MBURv2_210148,coproporphyrinogen III oxidase,49.0,70.0
3793,MBURv2_210149,conserved protein of unknown function,29.0,27.0
3794,MBURv2_210150,conserved protein of unknown function,98.0,93.0
3795,MBURv2_210151,CBS domain containing membrane protein,480.0,327.0
3796,MBURv2_210152,adenylate kinase,144.0,149.0
3797,MBURv2_210153,"3-isopropylmalate isomerase subunit, dehydratase component",125.0,94.0
3798,MBURv2_210154,3-isopropylmalate isomerase subunit,117.0,100.0
3799,MBURv2_210155,protein of unknown function,69.0,93.0
3800,MBURv2_210156,Aspartate-semialdehyde dehydrogenase,60.0,77.0
3801,MBURv2_210157,FimV N-terminal domain protein,89.0,95.0
3802,MBURv2_210158,Glyoxalase/bleomycin resistance protein/dioxygenase,111.0,83.0
3803,MBURv2_210159,conserved protein of unknown function,7.0,74.0
3804,MBURv2_210160,conserved protein of unknown function,30.0,41.0
3805,MBURv2_210161,Membrane-associated quinoprotein formaldehyde dehydrogenase,513.0,587.0
3806,MBURv2_210162,conserved exported protein of unknown function,610.0,660.0
3807,MBURv2_210163,protein of unknown function,612.0,685.0
3808,MBURv2_210164,protein of unknown function,604.0,657.0
3809,MBURv2_210165,putative S-methyl-5'-thioinosine phosphorylase,141.0,147.0
3810,MBURv2_210166,Phosphoribosyltransferase,133.0,142.0
3811,MBURv2_210167,beta N-acetyl-glucosaminidase,86.0,85.0
3812,MBURv2_210168,Flagellar basal body-associated protein FliL,52.0,100.0
3813,MBURv2_210169,conserved hypothetical protein,117.0,87.0
3814,MBURv2_210170,conserved membrane protein of unknown function,463.0,505.0
3815,MBURv2_210171,conserved protein of unknown function,964.0,784.0
3816,MBURv2_210172,putative nucleotidyl transferase,373.0,403.0
3817,MBURv2_210173,putative aminoglycoside phosphotransferase involved in cell wall biosynthesis,42.0,43.0
3818,MBURv2_210174,LPS-assembly protein LptD,110.0,119.0
3819,MBURv2_210175,Chaperone SurA,111.0,121.0
3820,MBURv2_210176,conserved protein of unknown function,187.0,160.0
3821,MBURv2_210177,glycogen synthase,160.0,142.0
3822,MBURv2_210178,"1,4-alpha-glucan branching enzyme",183.0,181.0
3823,MBURv2_210179,glucose-1-phosphate adenylyltransferase,941.0,1046.0
3824,MBURv2_210180,"Alpha-mannosidosis/Glycoside hydrolase, family 57",681.0,658.0
3825,MBURv2_210181,4-alpha-glucanotransferase,325.0,345.0
3826,MBURv2_210182,protein of unknown function,96.0,89.0
3827,MBURv2_210183,conserved protein of unknown function,80.0,96.0
3828,MBURv2_210184,"Alpha-amylase/Glycoside hydrolase, family 57",123.0,106.0
3829,MBURv2_210185,Glycogen synthase 2 (Modular protein),266.0,280.0
3830,MBURv2_210186,Alpha amylase family protein,266.0,263.0
3831,MBURv2_210187,"1,4-alpha-glucan branching enzyme",354.0,348.0
3832,MBURv2_210188,MxaJ-like protein,184.0,195.0
3833,MBURv2_210189,putative dehydrogenase XoxF,7622.0,747.0
3834,MBURv2_210190,putative Na+/H+ antiporter NhaP,24.0,25.0
3835,MBURv2_210191,RNA-directed DNA polymerase (Reverse transcriptase) (fragment),140.0,131.0
3836,MBURv2_210192,conserved protein of unknown function,14.0,22.0
3837,MBURv2_210193,conserved protein of unknown function,0.0,0.0
3838,MBURv2_210194,RNA-directed DNA polymerase (Reverse transcriptase) (fragment),168.0,125.0
3839,MBURv2_210195,protein of unknown function,28.0,46.0
3840,MBURv2_210196,"UDP-2,3-diacylglucosamine pyrophosphatase",14.0,41.0
3841,MBURv2_210197,peptidyl-prolyl cis-trans isomerase B (rotamase B),265.0,280.0
3842,MBURv2_210198,cysteinyl-tRNA synthetase,138.0,111.0
3843,MBURv2_210199,Methenyltetrahydrofolate cyclohydrolase,102.0,80.0
3844,MBURv2_210200,conserved protein of unknown function,170.0,159.0
3845,MBURv2_210201,Ion transport protein,75.0,50.0
3846,MBURv2_210202,conserved protein of unknown function,52.0,56.0
3847,MBURv2_210203,protein of unknown function,81.0,76.0
3848,MBURv2_210204,conserved protein of unknown function,27.0,27.0
3849,MBURv2_210205,protein of unknown function,66.0,57.0
3850,MBURv2_210206,protein of unknown function,89.0,74.0
3851,MBURv2_210207,conserved protein of unknown function,24.0,19.0
3852,MBURv2_210208,"HAD-superfamily hydrolase, subfamily IA, variant 1",138.0,177.0
3853,MBURv2_210209,protein of unknown function,60.0,27.0
3854,MBURv2_210210,Acylneuraminate cytidylyltransferase,208.0,211.0
3855,MBURv2_210211,HpcH/HpaI aldolase,174.0,157.0
3856,MBURv2_210212,Pyruvate carboxyltransferase,83.0,78.0
3857,MBURv2_210213,protein of unknown function,121.0,110.0
3858,MBURv2_210214,transposase (fragment),9.0,5.0
3859,MBURv2_210215,transposase (fragment),31.0,19.0
3860,MBURv2_210216,protein of unknown function,97.0,95.0
3861,MBURv2_210217,protein of unknown function,65.0,57.0
3862,MBURv2_210218,protein of unknown function,22.0,27.0
3863,MBURv2_210219,protein of unknown function,35.0,37.0
3864,MBURv2_210220,"dTDP-4-deoxyrhamnose-3,5-epimerase",39.0,32.0
3865,MBURv2_210221,glucose-1-phosphate thymidylyltransferase,51.0,60.0
3866,MBURv2_210222,"fragment of dTDP-4-dehydrorhamnose reductase subunit, NAD(P)-binding, of dTDP-L-rhamnose synthase (part 2)",,
3867,MBURv2_210223,"fragment of dTDP-4-dehydrorhamnose reductase subunit, NAD(P)-binding, of dTDP-L-rhamnose synthase (part 1)",,
3868,MBURv2_210224,putative toxin component,385.0,303.0
3869,MBURv2_210225,"Transcriptional regulator, XRE family",327.0,265.0
3870,MBURv2_210226,conserved protein of unknown function,0.0,0.0
3871,MBURv2_210227,transposase (fragment),3.0,2.0
3872,MBURv2_210228,protein of unknown function,785.0,715.0
3873,MBURv2_210229,conserved protein of unknown function,226.0,176.0
3874,MBURv2_210230,conserved protein of unknown function,209.0,154.0
3875,MBURv2_210231,conserved protein of unknown function,89.0,122.0
3876,MBURv2_210232,putative enzyme,181.0,142.0
3877,MBURv2_210233,transposase,154.0,174.0
3878,MBURv2_210234,conserved protein of unknown function,4.0,12.0
3879,MBURv2_210235,conserved protein of unknown function,0.0,0.0
3880,MBURv2_210236,conserved protein of unknown function,0.0,0.0
3881,MBURv2_210237,protein of unknown function,172.0,165.0
3882,MBURv2_210238,protein of unknown function,6.0,23.0
3883,MBURv2_210239,conserved protein of unknown function,16.0,24.0
3884,MBURv2_210240,conserved protein of unknown function,14.0,11.0
3885,MBURv2_210241,conserved protein of unknown function,18.0,18.0
3886,MBURv2_210242,conserved protein of unknown function,24.0,16.0
3887,MBURv2_210243,protein of unknown function,41.0,36.0
3888,MBURv2_210244,protein of unknown function,44.0,52.0
3889,MBURv2_210245,protein of unknown function,71.0,59.0
3890,MBURv2_210246,protein of unknown function,7355.0,7131.0
3891,MBURv2_210247,protein of unknown function,158.0,146.0
3892,MBURv2_210248,"Glycosyl transferase, family 2",134.0,125.0
3893,MBURv2_210249,Glycosyl transferase group 1,80.0,72.0
3894,MBURv2_210250,MxaC protein,53.0,63.0
3895,MBURv2_210251,"putative mxaA protein, involved in Ca2+ insertion in methanol dehydrogenase",55.0,37.0
3896,MBURv2_210252,conserved protein of unknown function,23.0,32.0
3897,MBURv2_210253,Protein MoxR,32.0,36.0
3898,MBURv2_210254,conserved protein of unknown function,48.0,48.0
3899,MBURv2_210255,conserved hypothetical protein,45.0,54.0
3900,MBURv2_210256,putative septum formation protein,123.0,108.0
3901,MBURv2_210257,ribonuclease G,62.0,66.0
3902,MBURv2_210258,Membrane protein-like protein,84.0,81.0
3903,MBURv2_210259,putative enzyme,181.0,222.0
3904,MBURv2_210260,conserved protein of unknown function,140.0,137.0
3905,MBURv2_210261,putative peptidase,180.0,189.0
3906,MBURv2_210262,peptidase required for the maturation and secretion of the antibiotic peptide MccB17,122.0,146.0
3907,MBURv2_210263,conserved protein of unknown function,79.0,85.0
3908,MBURv2_210264,"excinuclease UvrABC, endonuclease subunit",129.0,128.0
3909,MBURv2_210265,phosphatidylglycerophosphate synthetase,399.0,394.0
3910,MBURv2_210266,"Transcriptional regulator, TetR family",508.0,426.0
3911,MBURv2_210267,protein of unknown function,176.0,316.0
3912,MBURv2_210268,conserved hypothetical protein,108.0,110.0
3913,MBURv2_210269,AdoMet-dependent methyltransferase,88.0,83.0
3914,MBURv2_210270,Toluene tolerance family protein,256.0,340.0
3915,MBURv2_210271,delta-aminolevulinic acid dehydratase (Porphobilinogen synthase),143.0,147.0
3916,MBURv2_210272,conserved membrane protein of unknown function,233.0,142.0
3917,MBURv2_210273,Shikimate dehydrogenase,126.0,137.0
3918,MBURv2_210274,Outer-membrane lipoprotein carrier protein,146.0,188.0
3919,MBURv2_210275,recombination protein,137.0,93.0
3920,MBURv2_210276,protein of unknown function,343.0,240.0
3921,MBURv2_210277,"acetyl-CoA carboxylase, carboxytransferase, alpha subunit",287.0,301.0
3922,MBURv2_210278,"putative AdoMet-dependent methyltransferase, UPF0004 family",238.0,232.0
3923,MBURv2_210279,conserved exported protein of unknown function,1676.0,1262.0
3924,MBURv2_210280,protein of unknown function,225.0,218.0
3925,MBURv2_210281,ribosomal protein S6 modification protein,289.0,347.0
3926,MBURv2_210282,conserved protein of unknown function,152.0,146.0
3927,MBURv2_210283,conserved protein of unknown function,113.0,123.0
3928,MBURv2_210284,Magnesium transport protein CorA,134.0,134.0
3929,MBURv2_210285,putative enzyme,221.0,222.0
3930,MBURv2_210286,conserved protein of unknown function,923.0,888.0
3931,MBURv2_210287,"MxaD-like protein, involved in methanol oxidation",6.0,245.0
3932,MBURv2_210288,protein of unknown function,12.0,158.0
3933,MBURv2_210289,protein of unknown function,0.0,106.0
3934,MBURv2_210290,"DNA binding response regulator MxaB, LuxR family, involved in regulation of methanol oxidation",0.0,154.0
3935,MBURv2_210291,Methanol dehydrogenase [cytochrome c] subunit 1,9.0,16509.0
3936,MBURv2_210292,Protein MoxJ,1.0,7622.0
3937,MBURv2_210293,Cytochrome c-L,2.0,10786.0
3938,MBURv2_210294,Methanol dehydrogenase [cytochrome c] subunit 2,20.0,31485.0
3939,MBURv2_210295,Protein MoxR,11.0,1518.0
3940,MBURv2_210296,MxaP protein,27.0,755.0
3941,MBURv2_210297,putative MxaS protein involved in methanol oxidation,5.0,677.0
3942,MBURv2_210298,putative MxaA protein involved in methanol oxidation,15.0,1118.0
3943,MBURv2_210299,MxaC protein involved in methanol oxidation,19.0,900.0
3944,MBURv2_210300,MxaK protein involved in methanol oxidation,10.0,628.0
3945,MBURv2_210301,MxaL protein involved in methanol oxidation,24.0,334.0
3946,MBURv2_210302,conserved exported protein of unknown function,375.0,356.0
3947,MBURv2_210303,"ribose 5-phosphate isomerase, constitutive",475.0,413.0
3948,MBURv2_210304,threonine deaminase,26.0,29.0
3949,MBURv2_210305,protein of unknown function,53.0,33.0
3950,MBURv2_210306,30S ribosomal subunit protein S9,355.0,362.0
3951,MBURv2_210307,protein of unknown function,109.0,115.0
3952,MBURv2_210308,50S ribosomal subunit protein L13,380.0,370.0
3953,MBURv2_210309,Nitrogen assimilation regulatory protein NtrX,135.0,141.0
3954,MBURv2_210310,Multi-sensor signal transduction histidine kinase,33.0,37.0
3955,MBURv2_210311,conserved exported protein of unknown function,25.0,39.0
3956,MBURv2_210312,"16S rRNA m5C967 methyltransferase, S-adenosyl-L-methionine-dependent",86.0,53.0
3957,MBURv2_210313,10-formyltetrahydrofolate:L-methionyl-tRNA(fMet) N-formyltransferase,110.0,123.0
3958,MBURv2_210314,peptide deformylase,212.0,165.0
3959,MBURv2_210315,Peptidoglycan-binding lysin domain protein,93.0,93.0
3960,MBURv2_210316,conserved hypothetical protein,94.0,66.0
3961,MBURv2_210317,Protein smg homolog,709.0,705.0
3962,MBURv2_210318,DNA topoisomerase 1,336.0,301.0
3963,MBURv2_210319,conserved protein of unknown function,88.0,118.0
3964,MBURv2_210320,conserved hypothetical protein,148.0,174.0
3965,MBURv2_210321,protein of unknown function,89.0,124.0
3966,MBURv2_210322,conserved protein of unknown function,159.0,111.0
3967,MBURv2_210323,protein of unknown function,119.0,178.0
3968,MBURv2_210324,conserved protein of unknown function,304.0,335.0
3969,MBURv2_210325,conserved protein of unknown function,166.0,209.0
3970,MBURv2_210326,protein of unknown function,123.0,149.0
3971,MBURv2_210327,protein of unknown function,82.0,69.0
3972,MBURv2_210328,phosphoribosylaminoimidazole synthetase,101.0,100.0
3973,MBURv2_210329,conserved exported protein of unknown function,105.0,87.0
3974,MBURv2_210330,conserved exported protein of unknown function,634.0,581.0
3975,MBURv2_210331,Guanine deaminase,472.0,427.0
3976,MBURv2_210332,Homoserine O-succinyltransferase,176.0,171.0
3977,MBURv2_210333,conserved protein of unknown function,253.0,243.0
3978,MBURv2_210334,conserved protein of unknown function,574.0,513.0
3979,MBURv2_210335,6-phosphogluconate dehydrogenase NAD-binding,47.0,41.0
3980,MBURv2_210336,Plasmid stabilization system,68.0,73.0
3981,MBURv2_210337,conserved protein of unknown function,85.0,102.0
3982,MBURv2_210338,Biosynthetic arginine decarboxylase,81.0,67.0
3983,MBURv2_210339,protein of unknown function,152.0,199.0
3984,MBURv2_210340,Spermidine synthase,69.0,60.0
3985,MBURv2_210341,putative antitoxin of gyrase inhibiting toxin-antitoxin system,87.0,114.0
3986,MBURv2_210342,DNA gyrase inhibitor,127.0,109.0
3987,MBURv2_210343,transposase,0.0,1.0
3988,MBURv2_210344,molecular chaperone HSP90 family,117.0,103.0
3989,MBURv2_210345,Response regulator receiver protein,81.0,96.0
3990,MBURv2_210346,Histidine kinase,110.0,119.0
3991,MBURv2_210347,"DNA polymerase III, delta subunit",72.0,80.0
3992,MBURv2_210348,putative LPS-assembly lipoprotein RlpB,238.0,219.0
3993,MBURv2_210349,leucyl-tRNA synthetase,412.0,399.0
3994,MBURv2_210350,conserved protein of unknown function,326.0,357.0
3995,MBURv2_210351,Cobyrinic acid ac-diamide synthase,414.0,386.0
3996,MBURv2_210352,"Metal-dependent phosphohydrolase, HD subdomain",108.0,109.0
3997,MBURv2_210353,Apolipoprotein N-acyltransferase,47.0,46.0
3998,MBURv2_210354,putative sulfur oxidation protein SoxB,15.0,16.0
3999,MBURv2_210355,"Cpn10 chaperonin GroES, small subunit of GroESL",15.0,65.0
4000,MBURv2_210356,"Cpn60 chaperonin GroEL, large subunit of GroESL",33.0,24.0
4001,MBURv2_210357,putative helicase,79.0,71.0
4002,MBURv2_210358,conserved protein of unknown function,94.0,61.0
4003,MBURv2_210359,RNA-metabolising metallo-beta-lactamase,54.0,53.0
4004,MBURv2_210360,conserved protein of unknown function,21.0,32.0
4005,MBURv2_210361,conserved protein of unknown function,50.0,54.0
4006,MBURv2_210362,conserved protein of unknown function,52.0,52.0
4007,MBURv2_210363,transposase,14.0,15.0
4008,MBURv2_210364,conserved protein of unknown function,168.0,178.0
4009,MBURv2_210365,transposase (fragment),121.0,88.0
4010,MBURv2_210366,transposase (fragment),181.0,207.0
4011,MBURv2_210367,Glucose-1-phosphate cytidylyltransferase,227.0,210.0
4012,MBURv2_210368,"CDP-glucose 4,6-dehydratase",236.0,212.0
4013,MBURv2_210369,conserved protein of unknown function,156.0,218.0
4014,MBURv2_210370,DegT/DnrJ/EryC1/StrS aminotransferase,214.0,223.0
4015,MBURv2_210371,"dTDP-4-dehydrorhamnose 3,5-epimerase",169.0,194.0
