locus_tag,product,5GB1_vial_wLa_TR3,5GB1_vial_woLa_TR2
MBURv2_210278,"putative AdoMet-dependent methyltransferase, UPF0004 family",238,232
MBURv2_210279,conserved exported protein of unknown function,1676,1262
MBURv2_210280,protein of unknown function,225,218
MBURv2_210281,ribosomal protein S6 modification protein,289,347
MBURv2_210282,conserved protein of unknown function,152,146
MBURv2_210283,conserved protein of unknown function,113,123
MBURv2_210284,Magnesium transport protein CorA,134,134
MBURv2_210285,putative enzyme,221,222
MBURv2_210286,conserved protein of unknown function,923,888
MBURv2_210287,"MxaD-like protein, involved in methanol oxidation",6,245
MBURv2_210288,protein of unknown function,12,158
MBURv2_210289,protein of unknown function,0,106
MBURv2_210290,"DNA binding response regulator MxaB, LuxR family, involved in regulation of methanol oxidation",0,154
MBURv2_210291,Methanol dehydrogenase [cytochrome c] subunit 1,9,16509
MBURv2_210292,Protein MoxJ,1,7622
MBURv2_210293,Cytochrome c-L,2,10786
MBURv2_210294,Methanol dehydrogenase [cytochrome c] subunit 2,20,31485
MBURv2_210295,Protein MoxR,11,1518
MBURv2_210296,MxaP protein,27,755
MBURv2_210297,putative MxaS protein involved in methanol oxidation,5,677
MBURv2_210298,putative MxaA protein involved in methanol oxidation,15,1118
MBURv2_210299,MxaC protein involved in methanol oxidation,19,900
MBURv2_210300,MxaK protein involved in methanol oxidation,10,628
MBURv2_210301,MxaL protein involved in methanol oxidation,24,334
MBURv2_210302,conserved exported protein of unknown function,375,356
MBURv2_210303,"ribose 5-phosphate isomerase, constitutive",475,413
MBURv2_210304,threonine deaminase,26,29
MBURv2_210305,protein of unknown function,53,33
MBURv2_210306,30S ribosomal subunit protein S9,355,362
MBURv2_210307,protein of unknown function,109,115
MBURv2_210308,50S ribosomal subunit protein L13,380,370
MBURv2_210309,Nitrogen assimilation regulatory protein NtrX,135,141
MBURv2_210310,Multi-sensor signal transduction histidine kinase,33,37
MBURv2_210311,conserved exported protein of unknown function,25,39
MBURv2_210312,"16S rRNA m5C967 methyltransferase, S-adenosyl-L-methionine-dependent",86,53
MBURv2_210313,10-formyltetrahydrofolate:L-methionyl-tRNA(fMet) N-formyltransferase,110,123
MBURv2_210314,peptide deformylase,212,165
MBURv2_210315,Peptidoglycan-binding lysin domain protein,93,93
MBURv2_210316,conserved hypothetical protein,94,66
MBURv2_210317,Protein smg homolog,709,705
MBURv2_210318,DNA topoisomerase 1,336,301
MBURv2_210319,conserved protein of unknown function,88,118
MBURv2_210320,conserved hypothetical protein,148,174
MBURv2_210321,protein of unknown function,89,124
MBURv2_210322,conserved protein of unknown function,159,111
MBURv2_210323,protein of unknown function,119,178
MBURv2_210324,conserved protein of unknown function,304,335
MBURv2_210325,conserved protein of unknown function,166,209
MBURv2_210326,protein of unknown function,123,149
MBURv2_210327,protein of unknown function,82,69
MBURv2_210328,phosphoribosylaminoimidazole synthetase,101,100
MBURv2_210329,conserved exported protein of unknown function,105,87
MBURv2_210330,conserved exported protein of unknown function,634,581
MBURv2_210331,Guanine deaminase,472,427
MBURv2_210332,Homoserine O-succinyltransferase,176,171
MBURv2_210333,conserved protein of unknown function,253,243
MBURv2_210334,conserved protein of unknown function,574,513
MBURv2_210335,6-phosphogluconate dehydrogenase NAD-binding,47,41
MBURv2_210336,Plasmid stabilization system,68,73
MBURv2_210337,conserved protein of unknown function,85,102
MBURv2_210338,Biosynthetic arginine decarboxylase,81,67
MBURv2_210339,protein of unknown function,152,199
MBURv2_210340,Spermidine synthase,69,60
MBURv2_210341,putative antitoxin of gyrase inhibiting toxin-antitoxin system,87,114
MBURv2_210342,DNA gyrase inhibitor,127,109
MBURv2_210343,transposase,0,1
MBURv2_210344,molecular chaperone HSP90 family,117,103
MBURv2_210345,Response regulator receiver protein,81,96
MBURv2_210346,Histidine kinase,110,119
MBURv2_210347,"DNA polymerase III, delta subunit",72,80
MBURv2_210348,putative LPS-assembly lipoprotein RlpB,238,219
MBURv2_210349,leucyl-tRNA synthetase,412,399
MBURv2_210350,conserved protein of unknown function,326,357
MBURv2_210351,Cobyrinic acid ac-diamide synthase,414,386
MBURv2_210352,"Metal-dependent phosphohydrolase, HD subdomain",108,109
MBURv2_210353,Apolipoprotein N-acyltransferase,47,46
MBURv2_210354,putative sulfur oxidation protein SoxB,15,16
MBURv2_210355,"Cpn10 chaperonin GroES, small subunit of GroESL",15,65
MBURv2_210356,"Cpn60 chaperonin GroEL, large subunit of GroESL",33,24
MBURv2_210357,putative helicase,79,71
MBURv2_210358,conserved protein of unknown function,94,61
MBURv2_210359,RNA-metabolising metallo-beta-lactamase,54,53
MBURv2_210360,conserved protein of unknown function,21,32
MBURv2_210361,conserved protein of unknown function,50,54
MBURv2_210362,conserved protein of unknown function,52,52
MBURv2_210363,transposase,14,15
MBURv2_210364,conserved protein of unknown function,168,178
MBURv2_210365,transposase (fragment),121,88
MBURv2_210366,transposase (fragment),181,207
MBURv2_210367,Glucose-1-phosphate cytidylyltransferase,227,210
MBURv2_210368,"CDP-glucose 4,6-dehydratase",236,212
MBURv2_210369,conserved protein of unknown function,156,218
MBURv2_210370,DegT/DnrJ/EryC1/StrS aminotransferase,214,223
MBURv2_210371,"dTDP-4-dehydrorhamnose 3,5-epimerase",169,194
MBURv2_210372,putative CDP-abequose synthase,171,220
MBURv2_210373,protein of unknown function,178,164
MBURv2_210374,protein of unknown function,256,207
MBURv2_210375,Radical SAM domain iron-sulfur cluster-binding oxidoreductase,126,142
MBURv2_210376,protein of unknown function,0,0
MBURv2_210377,putative Methyltransferase type 12,196,191
MBURv2_210378,protein of unknown function,0,0
MBURv2_210379,putative FkbM family methyltransferase,230,244
MBURv2_210380,protein of unknown function,227,240
MBURv2_210381,putative Glycosyltransferase,202,180
MBURv2_210382,Methyltransferase FkbM family,142,110
MBURv2_210383,transposase,4,5
MBURv2_210384,protein of unknown function,146,144
MBURv2_210385,Flagellin,1184,1063
MBURv2_210386,putative Protein FlaG,931,990
MBURv2_210387,Flagellar hook-associated 2 domain protein,455,530
MBURv2_210388,B-type flagellin,239,170
MBURv2_210389,protein of unknown function,7,16
MBURv2_210390,protein of unknown function,39,23
MBURv2_210391,transposase,11,8
MBURv2_210392,conserved protein of unknown function,7,8
MBURv2_210393,conserved protein of unknown function,0,1
MBURv2_210394,protein of unknown function,8,18
MBURv2_210395,B-type flagellar protein FliS,278,225
MBURv2_210396,conserved protein of unknown function,241,212
MBURv2_210397,Cytochrome C assembly protein,148,133
MBURv2_210398,Signal Recognition Particle (SRP) component with 4.5S RNA (ffs),281,319
MBURv2_210399,30S ribosomal subunit protein S16,446,327
MBURv2_210400,16S rRNA processing protein,484,447
MBURv2_210401,tRNA (guanine-1-)-methyltransferase,392,353
MBURv2_210402,50S ribosomal subunit protein L19,685,619
MBURv2_210403,Methylated-DNA/protein-cysteine methyltransferase,35,10
MBURv2_210404,site-specific tyrosine recombinase,114,109
MBURv2_210405,Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosa mine O-acyltransferase,103,115
MBURv2_210406,conserved exported protein of unknown function,174,208
MBURv2_210407,Iron-sulfur cluster-binding protein; potential subunit of aldehyde oxidoreductase,125,112
MBURv2_210408,Tungsten-containing aldehyde ferredoxin oxidoreductase,151,151
MBURv2_210409,putative FAD-dependent pyridine nucleotide-disulphide oxidoreductase,128,154
MBURv2_210410,Squalene monooxygenase,69,81
MBURv2_210411,Cycloartenol synthase,70,77
MBURv2_210412,conserved protein of unknown function,80,90
MBURv2_210413,Lanosterol 14-alpha demethylase,17,18
MBURv2_210414,conserved protein of unknown function,45,54
MBURv2_210415,conserved protein of unknown function,92,47
MBURv2_210416,Short-chain dehydrogenase/reductase SDR,129,112
MBURv2_210417,2-dehydropantoate 2-reductase,88,84
MBURv2_210418,ATPase regulatory factor involved in DnaA inactivation,53,47
MBURv2_210419,conserved membrane protein of unknown function,55,64
MBURv2_210420,putative oxidoreductase,123,109
MBURv2_210421,p-hydroxybenzoate octaprenyltransferase,81,76
MBURv2_210422,conserved protein of unknown function,79,88
MBURv2_210423,conserved exported protein of unknown function,85,36
MBURv2_210424,protein of unknown function,31,68
MBURv2_210425,protein of unknown function,26,19
MBURv2_210426,protein of unknown function,20,12
MBURv2_210427,transposase (fragment),105,87
MBURv2_210428,conserved protein of unknown function,57,43
MBURv2_210429,protein of unknown function,73,55
MBURv2_210430,protein of unknown function,41,24
MBURv2_210431,conserved protein of unknown function,10,2
MBURv2_210432,conserved protein of unknown function,60,39
MBURv2_210433,conserved protein of unknown function,40,44
MBURv2_210434,conserved protein of unknown function,52,67
MBURv2_210435,"putative transcriptional regulator, CopG family",60,73
MBURv2_210436,protein of unknown function,29,41
MBURv2_210437,conserved protein of unknown function,35,47
MBURv2_210438,conserved protein of unknown function,22,31
MBURv2_210439,putative NifZ protein,26,15
MBURv2_210440,conserved protein of unknown function,6,27
MBURv2_210441,Nitrogen fixation protein NifU,25,27
MBURv2_210442,"cysteine desulfurase (tRNA sulfurtransferase), PLP-dependent",52,46
MBURv2_210443,conserved protein of unknown function,71,163
MBURv2_210444,conserved protein of unknown function,38,13
MBURv2_210445,conserved protein of unknown function,34,11
MBURv2_210446,conserved protein of unknown function,45,55
MBURv2_210447,protein of unknown function,34,20
MBURv2_210448,conserved protein of unknown function,22,22
MBURv2_210449,protein of unknown function,35,48
MBURv2_210450,conserved protein of unknown function,41,29
MBURv2_210451,conserved protein of unknown function,44,65
MBURv2_210452,protein of unknown function,62,57
MBURv2_210453,conserved protein of unknown function,2,1
MBURv2_210454,conserved protein of unknown function,212,193
MBURv2_210455,conserved protein of unknown function,210,195
MBURv2_210456,Homocitrate synthase,10,9
MBURv2_210457,conserved protein of unknown function,29,13
MBURv2_210458,putative serine acetyltransferase,13,12
MBURv2_210459,conserved protein of unknown function,9,9
MBURv2_210460,"Ferredoxin, 2Fe-2s",3,20
MBURv2_210461,conserved protein of unknown function,7,5
MBURv2_210462,conserved protein of unknown function,0,7
MBURv2_210463,conserved protein of unknown function,2,5
MBURv2_210464,conserved protein of unknown function,0,4
MBURv2_210465,conserved protein of unknown function,3,8
MBURv2_210466,conserved protein of unknown function,10,8
MBURv2_210467,Rhodanese-like protein,7,8
MBURv2_210468,Protein NifY,8,15
MBURv2_210469,ADP-ribosyl-[dinitrogen reductase] glycohydrolase,7,8
MBURv2_210470,conserved protein of unknown function,54,44
MBURv2_210471,NAD(+)--dinitrogen-reductase ADP-D-ribosyltransferase,32,27
MBURv2_210472,Nif-specific regulatory protein,10,10
MBURv2_210473,Nitrogen fixation regulatory protein,15,5
MBURv2_210474,putative inner membrane subunit of an electron transport system,20,11
MBURv2_210475,putative iron-sulfur protein,20,6
MBURv2_210476,Electron transport complex protein rnfC,9,8
MBURv2_210477,putative inner membrane oxidoreductase,5,11
MBURv2_210478,putative oxidoreductase,18,14
MBURv2_210479,putative inner membrane NADH-quinone reductase,20,19
MBURv2_210480,Protein RnfH,4,5
MBURv2_210481,FeMo cofactor biosynthesis protein NifB,20,14
MBURv2_210482,Ferredoxin-like protein in nif region,12,5
MBURv2_210483,Uncharacterized 15.7 kDa protein in draG 3'region,14,3
MBURv2_210484,Type A flavoprotein fprA,0,5
MBURv2_210485,Ferredoxin-4,20,20
MBURv2_210486,Ferredoxin-5,51,32
MBURv2_210487,Protein NifQ,20,20
MBURv2_210488,conserved protein of unknown function,83,78
MBURv2_210489,Major facilitator superfamily MFS_1 (fragment),199,208
MBURv2_210490,transposase (fragment),0,3
MBURv2_210491,protein of unknown function,0,0
MBURv2_210492,protein of unknown function,0,0
MBURv2_210493,transposase (fragment),0,0
MBURv2_210494,Major facilitator superfamily MFS_1 (fragment),210,329
MBURv2_210495,protein of unknown function,64,69
MBURv2_210496,Nitrogenase iron-molybdenum cofactor biosynthesis protein NifE,12,9
MBURv2_210497,Nitrogenase iron-molybdenum cofactor biosynthesis protein NifN,10,2
MBURv2_210498,Protein NifX,7,7
MBURv2_210499,Nitrogen fixation protein,14,7
MBURv2_210500,conserved protein of unknown function,10,12
MBURv2_210501,Ferredoxin-3,7,12
MBURv2_210502,exported protein of unknown function,0,12
MBURv2_210503,Nitrogenase-stabilizing/protective protein NifW,4,6
MBURv2_210504,Protein NifZ,9,10
MBURv2_210505,Nitrogen fixation protein NifM,8,9
MBURv2_210506,ATPase and specificity subunit of ClpX-ClpP ATP-dependent serine protease,38,22
MBURv2_210507,protein of unknown function,31,33
MBURv2_210508,Glutaredoxin-like protein,7,18
MBURv2_210509,Flavodoxin-B,25,18
MBURv2_210510,Rieske (2Fe-2S) region (fragment),21,7
MBURv2_210511,Cardiolipin synthase,25,22
MBURv2_210512,conserved protein of unknown function,12,11
MBURv2_210513,LRV FeS4 cluster domain protein,24,9
MBURv2_210514,conserved protein of unknown function,8,32
MBURv2_210515,Ferredoxin-1,22,16
MBURv2_210516,Protein NifT,48,31
MBURv2_210517,Nitrogenase molybdenum-iron protein beta chain,38,49
MBURv2_210518,Nitrogenase molybdenum-iron protein alpha chain,33,52
MBURv2_210519,Nitrogenase iron protein,51,64
MBURv2_210520,conserved protein of unknown function,24,28
MBURv2_210521,Gamma-glutamyl phosphate reductase,107,107
MBURv2_210522,protein of unknown function,484,491
MBURv2_210523,conserved protein of unknown function,234,257
MBURv2_210524,conserved protein of unknown function,205,262
MBURv2_210525,protein of unknown function,56,109
MBURv2_210526,Diguanylate cyclase,162,168
MBURv2_210527,conserved membrane protein of unknown function,150,150
MBURv2_210528,Membrane-bound lytic murein transglycosylase B,105,99
MBURv2_210529,conserved exported protein of unknown function,58,64
MBURv2_210530,conserved protein of unknown function,2721,2201
MBURv2_210531,protein of unknown function,57,103
MBURv2_210532,conserved exported protein of unknown function,26,51
MBURv2_210533,conserved protein of unknown function,65,134
MBURv2_210534,conserved exported protein of unknown function,84,178
MBURv2_210535,Redoxin domain protein,100,184
MBURv2_210536,Arginine decarboxylase,35,41
MBURv2_210537,conserved protein of unknown function,80,121
MBURv2_210538,ApbE family lipoprotein,19,34
MBURv2_210539,transposase,0,0
MBURv2_210540,Membrane-bound lytic murein transglycosylase F,66,68
MBURv2_210541,conserved exported protein of unknown function,32,36
MBURv2_210542,Surface antigen (D15),59,40
MBURv2_210543,conserved exported protein of unknown function,157,91
MBURv2_210544,TonB-dependent receptor,21,25
MBURv2_210545,conserved protein of unknown function,106,88
MBURv2_210546,putative regulatory protein (nitrile hydratase activator like),15,14
MBURv2_210547,conserved protein of unknown function,40,44
MBURv2_210548,conserved protein of unknown function,14,22
MBURv2_210549,Phosphoribosyl-AMP cyclohydrolase,30,13
MBURv2_210550,Uncharacterized GTP-binding protein YjiA,9,14
MBURv2_210551,Zinc/iron permease,17,19
